nom_tentative,date_heure,ARI,temps_sec
kmeans_word2Vec_description,2025-06-08 13:53,0.1494186801564259,0.04457998275756836
kmeans_bag_of_words_description,2025-06-08 13:53,0.35897461321094876,0.037384986877441406
kmeans_bag_of_words_titre,2025-06-08 13:53,0.3929733660837126,0.03487730026245117
kmeans_TF_IDF_description,2025-06-08 13:53,0.5209593240790362,0.04589438438415527
kmeans_word2Vec_description,2025-06-08 13:53,0.1494186801564259,0.04457998275756836
kmeans_word2Vec_titre,2025-06-08 13:54,0.14561570821524636,0.04877638816833496
kmeans_bag_of_words_description,2025-06-08 13:53,0.35897461321094876,0.037384986877441406
kmeans_bag_of_words_titre,2025-06-08 13:53,0.3929733660837126,0.03487730026245117
kmeans_TF_IDF_description,2025-06-08 13:53,0.5209593240790362,0.04589438438415527
kmeans_word2Vec_description,2025-06-08 13:53,0.1494186801564259,0.04457998275756836
kmeans_word2Vec_titre,2025-06-08 13:54,0.14561570821524636,0.04877638816833496
kmeans_bert,2025-06-08 16:09,0.2829265777333135,0.11040782928466797
kmeans_bag_of_words_description,2025-06-08 13:53,0.35897461321094876,0.037384986877441406
kmeans_bag_of_words_titre,2025-06-08 13:53,0.3929733660837126,0.03487730026245117
kmeans_TF_IDF_description,2025-06-08 13:53,0.5209593240790362,0.04589438438415527
kmeans_word2Vec_description,2025-06-08 13:53,0.1494186801564259,0.04457998275756836
kmeans_word2Vec_titre,2025-06-08 13:54,0.14561570821524636,0.04877638816833496
kmeans_bert,2025-06-08 16:09,0.2829265777333135,0.11040782928466797
kmeans_use,2025-06-08 16:09,0.3373140480269247,0.07958865165710449
kmeans_bag_of_words_description,2025-06-08 18:57,0.35897461321094876,0.04460620880126953
kmeans_bag_of_words_description,2025-06-08 18:57,0.35897461321094876,0.04460620880126953
kmeans_bag_of_words_titre,2025-06-08 18:57,0.3929733660837126,0.04111051559448242
kmeans_bag_of_words_description,2025-06-08 18:57,0.35897461321094876,0.04460620880126953
kmeans_bag_of_words_titre,2025-06-08 18:57,0.3929733660837126,0.04111051559448242
kmeans_TF_IDF_description,2025-06-08 18:58,0.5209593240790362,0.04623842239379883
kmeans_bag_of_words_description,2025-06-08 18:57,0.35897461321094876,0.04460620880126953
kmeans_bag_of_words_titre,2025-06-08 18:57,0.3929733660837126,0.04111051559448242
kmeans_TF_IDF_description,2025-06-08 18:58,0.5209593240790362,0.04623842239379883
kmeans_word2Vec_description,2025-06-08 18:58,0.17207179189806007,0.05617570877075195
kmeans_bag_of_words_description,2025-06-08 18:57,0.35897461321094876,0.04460620880126953
kmeans_bag_of_words_titre,2025-06-08 18:57,0.3929733660837126,0.04111051559448242
kmeans_TF_IDF_description,2025-06-08 18:58,0.5209593240790362,0.04623842239379883
kmeans_word2Vec_description,2025-06-08 18:58,0.17207179189806007,0.05617570877075195
kmeans_word2Vec_titre,2025-06-08 18:58,0.1299873006251402,0.0528721809387207
kmeans_bag_of_words_description,2025-06-08 18:57,0.35897461321094876,0.04460620880126953
kmeans_bag_of_words_titre,2025-06-08 18:57,0.3929733660837126,0.04111051559448242
kmeans_TF_IDF_description,2025-06-08 18:58,0.5209593240790362,0.04623842239379883
kmeans_word2Vec_description,2025-06-08 18:58,0.17207179189806007,0.05617570877075195
kmeans_word2Vec_titre,2025-06-08 18:58,0.1299873006251402,0.0528721809387207
kmeans_bert,2025-06-08 19:02,0.2829265777333135,0.11648726463317871
kmeans_bag_of_words_description,2025-06-08 18:57,0.35897461321094876,0.04460620880126953
kmeans_bag_of_words_titre,2025-06-08 18:57,0.3929733660837126,0.04111051559448242
kmeans_TF_IDF_description,2025-06-08 18:58,0.5209593240790362,0.04623842239379883
kmeans_word2Vec_description,2025-06-08 18:58,0.17207179189806007,0.05617570877075195
kmeans_word2Vec_titre,2025-06-08 18:58,0.1299873006251402,0.0528721809387207
kmeans_bert,2025-06-08 19:02,0.2829265777333135,0.11648726463317871
kmeans_use,2025-06-08 19:02,0.3373140480269247,0.09065628051757812
kmeans_bag_of_words_description,2025-06-22 15:20,0.35897461321094876,0.04521894454956055
kmeans_bag_of_words_description,2025-06-22 15:20,0.35897461321094876,0.04521894454956055
kmeans_bag_of_words_titre,2025-06-22 15:20,0.3929733660837126,0.04369354248046875
kmeans_bag_of_words_description,2025-06-22 15:20,0.35897461321094876,0.04521894454956055
kmeans_bag_of_words_titre,2025-06-22 15:20,0.3929733660837126,0.04369354248046875
kmeans_tfidf,2025-06-22 15:20,0.2846107334168619,7.7357823848724365
kmeans_bag_of_words_description,2025-06-22 16:35,0.35897461321094876,0.03965020179748535
kmeans_bag_of_words_description,2025-06-22 16:35,0.35897461321094876,0.03965020179748535
kmeans_bag_of_words_titre,2025-06-22 16:35,0.3929733660837126,0.043285369873046875
kmeans_bag_of_words_description,2025-06-22 16:35,0.35897461321094876,0.03965020179748535
kmeans_bag_of_words_titre,2025-06-22 16:35,0.3929733660837126,0.043285369873046875
kmeans_tfidf,2025-06-22 16:35,0.2846107334168619,7.837322950363159
kmeans_bag_of_words_description,2025-06-22 16:35,0.35897461321094876,0.03965020179748535
kmeans_bag_of_words_titre,2025-06-22 16:35,0.3929733660837126,0.043285369873046875
kmeans_tfidf,2025-06-22 16:35,0.2846107334168619,7.837322950363159
kmeans_tfidf,2025-06-22 16:42,0.18323201523894006,7.035585880279541
kmeans_bag_of_words_description,2025-06-22 16:35,0.35897461321094876,0.03965020179748535
kmeans_bag_of_words_titre,2025-06-22 16:35,0.3929733660837126,0.043285369873046875
kmeans_tfidf,2025-06-22 16:35,0.2846107334168619,7.837322950363159
kmeans_tfidf,2025-06-22 16:42,0.18323201523894006,7.035585880279541
kmeans_tfidf,2025-06-22 16:43,0.10758774844389078,7.221597909927368
kmeans_bag_of_words_description,2025-06-22 16:35,0.35897461321094876,0.03965020179748535
kmeans_bag_of_words_titre,2025-06-22 16:35,0.3929733660837126,0.043285369873046875
kmeans_tfidf,2025-06-22 16:35,0.2846107334168619,7.837322950363159
kmeans_tfidf,2025-06-22 16:42,0.18323201523894006,7.035585880279541
kmeans_tfidf,2025-06-22 16:43,0.10758774844389078,7.221597909927368
kmeans_tfidf,2025-06-22 16:43,0.18323201523894006,6.818146467208862
kmeans_bag_of_words_description,2025-06-22 16:35,0.35897461321094876,0.03965020179748535
kmeans_bag_of_words_titre,2025-06-22 16:35,0.3929733660837126,0.043285369873046875
kmeans_tfidf,2025-06-22 16:35,0.2846107334168619,7.837322950363159
kmeans_tfidf,2025-06-22 16:42,0.18323201523894006,7.035585880279541
kmeans_tfidf,2025-06-22 16:43,0.10758774844389078,7.221597909927368
kmeans_tfidf,2025-06-22 16:43,0.18323201523894006,6.818146467208862
kmeans_tfidf_titre,2025-06-22 16:44,0.18323201523894006,7.107971429824829
kmeans_bag_of_words_description,2025-06-22 16:35,0.35897461321094876,0.03965020179748535
kmeans_bag_of_words_titre,2025-06-22 16:35,0.3929733660837126,0.043285369873046875
kmeans_tfidf,2025-06-22 16:35,0.2846107334168619,7.837322950363159
kmeans_tfidf,2025-06-22 16:42,0.18323201523894006,7.035585880279541
kmeans_tfidf,2025-06-22 16:43,0.10758774844389078,7.221597909927368
kmeans_tfidf,2025-06-22 16:43,0.18323201523894006,6.818146467208862
kmeans_tfidf_titre,2025-06-22 16:44,0.18323201523894006,7.107971429824829
kmeans_tfidf_titre,2025-06-22 16:45,0.26739518552558267,7.205749273300171
kmeans_bag_of_words_description,2025-06-22 16:35,0.35897461321094876,0.03965020179748535
kmeans_bag_of_words_titre,2025-06-22 16:35,0.3929733660837126,0.043285369873046875
kmeans_tfidf,2025-06-22 16:35,0.2846107334168619,7.837322950363159
kmeans_tfidf,2025-06-22 16:42,0.18323201523894006,7.035585880279541
kmeans_tfidf,2025-06-22 16:43,0.10758774844389078,7.221597909927368
kmeans_tfidf,2025-06-22 16:43,0.18323201523894006,6.818146467208862
kmeans_tfidf_titre,2025-06-22 16:44,0.18323201523894006,7.107971429824829
kmeans_tfidf_titre,2025-06-22 16:45,0.26739518552558267,7.205749273300171
kmeans_tfidf_titre,2025-06-22 16:45,0.26024208491057393,6.976399183273315
kmeans_bag_of_words_description,2025-06-22 16:35,0.35897461321094876,0.03965020179748535
kmeans_bag_of_words_titre,2025-06-22 16:35,0.3929733660837126,0.043285369873046875
kmeans_tfidf,2025-06-22 16:35,0.2846107334168619,7.837322950363159
kmeans_tfidf,2025-06-22 16:42,0.18323201523894006,7.035585880279541
kmeans_tfidf,2025-06-22 16:43,0.10758774844389078,7.221597909927368
kmeans_tfidf,2025-06-22 16:43,0.18323201523894006,6.818146467208862
kmeans_tfidf_titre,2025-06-22 16:44,0.18323201523894006,7.107971429824829
kmeans_tfidf_titre,2025-06-22 16:45,0.26739518552558267,7.205749273300171
kmeans_tfidf_titre,2025-06-22 16:45,0.26024208491057393,6.976399183273315
kmeans_tfidf_titre,2025-06-22 16:46,0.26739518552558267,7.220454454421997
kmeans_bag_of_words_description,2025-06-22 16:35,0.35897461321094876,0.03965020179748535
kmeans_bag_of_words_titre,2025-06-22 16:35,0.3929733660837126,0.043285369873046875
kmeans_tfidf,2025-06-22 16:35,0.2846107334168619,7.837322950363159
kmeans_tfidf,2025-06-22 16:42,0.18323201523894006,7.035585880279541
kmeans_tfidf,2025-06-22 16:43,0.10758774844389078,7.221597909927368
kmeans_tfidf,2025-06-22 16:43,0.18323201523894006,6.818146467208862
kmeans_tfidf_titre,2025-06-22 16:44,0.18323201523894006,7.107971429824829
kmeans_tfidf_titre,2025-06-22 16:45,0.26739518552558267,7.205749273300171
kmeans_tfidf_titre,2025-06-22 16:45,0.26024208491057393,6.976399183273315
kmeans_tfidf_titre,2025-06-22 16:46,0.26739518552558267,7.220454454421997
kmeans_tfidf_titre,2025-06-22 16:46,0.26432002747376965,7.209695339202881
kmeans_bag_of_words_description,2025-06-22 16:35,0.35897461321094876,0.03965020179748535
kmeans_bag_of_words_titre,2025-06-22 16:35,0.3929733660837126,0.043285369873046875
kmeans_tfidf,2025-06-22 16:35,0.2846107334168619,7.837322950363159
kmeans_tfidf,2025-06-22 16:42,0.18323201523894006,7.035585880279541
kmeans_tfidf,2025-06-22 16:43,0.10758774844389078,7.221597909927368
kmeans_tfidf,2025-06-22 16:43,0.18323201523894006,6.818146467208862
kmeans_tfidf_titre,2025-06-22 16:44,0.18323201523894006,7.107971429824829
kmeans_tfidf_titre,2025-06-22 16:45,0.26739518552558267,7.205749273300171
kmeans_tfidf_titre,2025-06-22 16:45,0.26024208491057393,6.976399183273315
kmeans_tfidf_titre,2025-06-22 16:46,0.26739518552558267,7.220454454421997
kmeans_tfidf_titre,2025-06-22 16:46,0.26432002747376965,7.209695339202881
kmeans_tfidf_titre,2025-06-22 16:46,0.26739518552558267,7.3111207485198975
kmeans_bag_of_words_description,2025-06-22 16:35,0.35897461321094876,0.03965020179748535
kmeans_bag_of_words_titre,2025-06-22 16:35,0.3929733660837126,0.043285369873046875
kmeans_tfidf,2025-06-22 16:35,0.2846107334168619,7.837322950363159
kmeans_tfidf,2025-06-22 16:42,0.18323201523894006,7.035585880279541
kmeans_tfidf,2025-06-22 16:43,0.10758774844389078,7.221597909927368
kmeans_tfidf,2025-06-22 16:43,0.18323201523894006,6.818146467208862
kmeans_tfidf_titre,2025-06-22 16:44,0.18323201523894006,7.107971429824829
kmeans_tfidf_titre,2025-06-22 16:45,0.26739518552558267,7.205749273300171
kmeans_tfidf_titre,2025-06-22 16:45,0.26024208491057393,6.976399183273315
kmeans_tfidf_titre,2025-06-22 16:46,0.26739518552558267,7.220454454421997
kmeans_tfidf_titre,2025-06-22 16:46,0.26432002747376965,7.209695339202881
kmeans_tfidf_titre,2025-06-22 16:46,0.26739518552558267,7.3111207485198975
kmeans_tfidf_titre,2025-06-22 17:04,0.16966288975531407,7.04784631729126
kmeans_bag_of_words_description,2025-06-22 16:35,0.35897461321094876,0.03965020179748535
kmeans_bag_of_words_titre,2025-06-22 16:35,0.3929733660837126,0.043285369873046875
kmeans_tfidf,2025-06-22 16:35,0.2846107334168619,7.837322950363159
kmeans_tfidf,2025-06-22 16:42,0.18323201523894006,7.035585880279541
kmeans_tfidf,2025-06-22 16:43,0.10758774844389078,7.221597909927368
kmeans_tfidf,2025-06-22 16:43,0.18323201523894006,6.818146467208862
kmeans_tfidf_titre,2025-06-22 16:44,0.18323201523894006,7.107971429824829
kmeans_tfidf_titre,2025-06-22 16:45,0.26739518552558267,7.205749273300171
kmeans_tfidf_titre,2025-06-22 16:45,0.26024208491057393,6.976399183273315
kmeans_tfidf_titre,2025-06-22 16:46,0.26739518552558267,7.220454454421997
kmeans_tfidf_titre,2025-06-22 16:46,0.26432002747376965,7.209695339202881
kmeans_tfidf_titre,2025-06-22 16:46,0.26739518552558267,7.3111207485198975
kmeans_tfidf_titre,2025-06-22 17:04,0.16966288975531407,7.04784631729126
kmeans_tfidf_titre,2025-06-22 17:19,0.26739518552558267,7.048149347305298
kmeans_bag_of_words_description,2025-06-23 16:19,0.35897461321094876,0.02712082862854004
kmeans_bag_of_words_description,2025-06-23 16:19,0.35897461321094876,0.02712082862854004
kmeans_bag_of_words_titre,2025-06-23 16:19,0.3929733660837126,0.021842479705810547
kmeans_bag_of_words_description,2025-06-23 16:19,0.35897461321094876,0.02712082862854004
kmeans_bag_of_words_titre,2025-06-23 16:19,0.3929733660837126,0.021842479705810547
kmeans_tfidf,2025-06-23 16:19,0.2846107334168619,3.8892881870269775
kmeans_bag_of_words_description,2025-06-23 16:19,0.35897461321094876,0.02712082862854004
kmeans_bag_of_words_titre,2025-06-23 16:19,0.3929733660837126,0.021842479705810547
kmeans_tfidf,2025-06-23 16:19,0.2846107334168619,3.8892881870269775
kmeans_tfidf_titre,2025-06-23 16:19,0.26739518552558267,3.0965232849121094
kmeans_bag_of_words_description,2025-06-23 16:19,0.35897461321094876,0.02712082862854004
kmeans_bag_of_words_titre,2025-06-23 16:19,0.3929733660837126,0.021842479705810547
kmeans_tfidf,2025-06-23 16:19,0.2846107334168619,3.8892881870269775
kmeans_tfidf_titre,2025-06-23 16:19,0.26739518552558267,3.0965232849121094
kmeans_tfidf,2025-06-23 16:19,0.24970536340105962,3.5135140419006348
kmeans_bag_of_words_description,2025-06-23 16:19,0.35897461321094876,0.02712082862854004
kmeans_bag_of_words_titre,2025-06-23 16:19,0.3929733660837126,0.021842479705810547
kmeans_tfidf,2025-06-23 16:19,0.2846107334168619,3.8892881870269775
kmeans_tfidf_titre,2025-06-23 16:19,0.26739518552558267,3.0965232849121094
kmeans_tfidf,2025-06-23 16:19,0.24970536340105962,3.5135140419006348
kmeans_tfidf_titre,2025-06-23 16:44,0.26739518552558267,2.9551188945770264
kmeans_bag_of_words_description,2025-06-23 16:19,0.35897461321094876,0.02712082862854004
kmeans_bag_of_words_titre,2025-06-23 16:19,0.3929733660837126,0.021842479705810547
kmeans_tfidf,2025-06-23 16:19,0.2846107334168619,3.8892881870269775
kmeans_tfidf_titre,2025-06-23 16:19,0.26739518552558267,3.0965232849121094
kmeans_tfidf,2025-06-23 16:19,0.24970536340105962,3.5135140419006348
kmeans_tfidf_titre,2025-06-23 16:44,0.26739518552558267,2.9551188945770264
kmeans_tfidf,2025-06-23 16:44,0.24970536340105962,3.568857431411743
kmeans_bag_of_words_description,2025-06-23 17:01,0.35897461321094876,0.02104949951171875
kmeans_bag_of_words_description,2025-06-23 17:01,0.35897461321094876,0.02104949951171875
kmeans_bag_of_words_titre,2025-06-23 17:01,0.3929733660837126,0.04014420509338379
kmeans_bag_of_words_description,2025-06-23 17:01,0.35897461321094876,0.02104949951171875
kmeans_bag_of_words_titre,2025-06-23 17:01,0.3929733660837126,0.04014420509338379
kmeans_tfidf,2025-06-23 17:01,0.2846107334168619,4.5281596183776855
kmeans_bag_of_words_description,2025-06-23 17:01,0.35897461321094876,0.02104949951171875
kmeans_bag_of_words_titre,2025-06-23 17:01,0.3929733660837126,0.04014420509338379
kmeans_tfidf,2025-06-23 17:01,0.2846107334168619,4.5281596183776855
kmeans_tfidf_titre,2025-06-23 17:01,0.26739518552558267,4.018779754638672
kmeans_bag_of_words_description,2025-06-23 17:01,0.35897461321094876,0.02104949951171875
kmeans_bag_of_words_titre,2025-06-23 17:01,0.3929733660837126,0.04014420509338379
kmeans_tfidf,2025-06-23 17:01,0.2846107334168619,4.5281596183776855
kmeans_tfidf_titre,2025-06-23 17:01,0.26739518552558267,4.018779754638672
kmeans_tfidf,2025-06-23 17:02,0.24970536340105962,4.07402491569519
kmeans_bag_of_words_description,2025-06-23 17:01,0.35897461321094876,0.02104949951171875
kmeans_bag_of_words_titre,2025-06-23 17:01,0.3929733660837126,0.04014420509338379
kmeans_tfidf,2025-06-23 17:01,0.2846107334168619,4.5281596183776855
kmeans_tfidf_titre,2025-06-23 17:01,0.26739518552558267,4.018779754638672
kmeans_tfidf,2025-06-23 17:02,0.24970536340105962,4.07402491569519
kmeans_TF_IDF_description,2025-06-23 17:02,0.5209593240790362,0.03523707389831543
kmeans_bag_of_words_description,2025-06-23 17:01,0.35897461321094876,0.02104949951171875
kmeans_bag_of_words_titre,2025-06-23 17:01,0.3929733660837126,0.04014420509338379
kmeans_tfidf,2025-06-23 17:01,0.2846107334168619,4.5281596183776855
kmeans_tfidf_titre,2025-06-23 17:01,0.26739518552558267,4.018779754638672
kmeans_tfidf,2025-06-23 17:02,0.24970536340105962,4.07402491569519
kmeans_TF_IDF_description,2025-06-23 17:02,0.5209593240790362,0.03523707389831543
kmeans_word2Vec_description,2025-06-23 17:14,0.22008905788037533,0.02498936653137207
kmeans_bag_of_words_description,2025-06-23 17:01,0.35897461321094876,0.02104949951171875
kmeans_bag_of_words_titre,2025-06-23 17:01,0.3929733660837126,0.04014420509338379
kmeans_tfidf,2025-06-23 17:01,0.2846107334168619,4.5281596183776855
kmeans_tfidf_titre,2025-06-23 17:01,0.26739518552558267,4.018779754638672
kmeans_tfidf,2025-06-23 17:02,0.24970536340105962,4.07402491569519
kmeans_TF_IDF_description,2025-06-23 17:02,0.5209593240790362,0.03523707389831543
kmeans_word2Vec_description,2025-06-23 17:14,0.22008905788037533,0.02498936653137207
kmeans_word2Vec_titre,2025-06-23 17:14,0.14223786571867397,0.018643856048583984
kmeans_bag_of_words_description,2025-06-23 17:01,0.35897461321094876,0.02104949951171875
kmeans_bag_of_words_titre,2025-06-23 17:01,0.3929733660837126,0.04014420509338379
kmeans_tfidf,2025-06-23 17:01,0.2846107334168619,4.5281596183776855
kmeans_tfidf_titre,2025-06-23 17:01,0.26739518552558267,4.018779754638672
kmeans_tfidf,2025-06-23 17:02,0.24970536340105962,4.07402491569519
kmeans_TF_IDF_description,2025-06-23 17:02,0.5209593240790362,0.03523707389831543
kmeans_word2Vec_description,2025-06-23 17:14,0.22008905788037533,0.02498936653137207
kmeans_word2Vec_titre,2025-06-23 17:14,0.14223786571867397,0.018643856048583984
kmeans_bert,2025-06-23 17:24,0.2829265777333135,0.0911102294921875
kmeans_bag_of_words_description,2025-06-23 17:01,0.35897461321094876,0.02104949951171875
kmeans_bag_of_words_titre,2025-06-23 17:01,0.3929733660837126,0.04014420509338379
kmeans_tfidf,2025-06-23 17:01,0.2846107334168619,4.5281596183776855
kmeans_tfidf_titre,2025-06-23 17:01,0.26739518552558267,4.018779754638672
kmeans_tfidf,2025-06-23 17:02,0.24970536340105962,4.07402491569519
kmeans_TF_IDF_description,2025-06-23 17:02,0.5209593240790362,0.03523707389831543
kmeans_word2Vec_description,2025-06-23 17:14,0.22008905788037533,0.02498936653137207
kmeans_word2Vec_titre,2025-06-23 17:14,0.14223786571867397,0.018643856048583984
kmeans_bert,2025-06-23 17:24,0.2829265777333135,0.0911102294921875
kmeans_use,2025-06-23 17:24,0.3373140480269247,0.07084918022155762
kmeans_bag_of_words_description,2025-06-23 17:01,0.35897461321094876,0.02104949951171875
kmeans_bag_of_words_titre,2025-06-23 17:01,0.3929733660837126,0.04014420509338379
kmeans_tfidf,2025-06-23 17:01,0.2846107334168619,4.5281596183776855
kmeans_tfidf_titre,2025-06-23 17:01,0.26739518552558267,4.018779754638672
kmeans_tfidf,2025-06-23 17:02,0.24970536340105962,4.07402491569519
kmeans_TF_IDF_description,2025-06-23 17:02,0.5209593240790362,0.03523707389831543
kmeans_word2Vec_description,2025-06-23 17:14,0.22008905788037533,0.02498936653137207
kmeans_word2Vec_titre,2025-06-23 17:14,0.14223786571867397,0.018643856048583984
kmeans_bert,2025-06-23 17:24,0.2829265777333135,0.0911102294921875
kmeans_use,2025-06-23 17:24,0.3373140480269247,0.07084918022155762
kmeans_bert,2025-06-23 18:54,0.2829265777333135,0.0911102294921875
kmeans_bag_of_words_description,2025-06-23 17:01,0.35897461321094876,0.02104949951171875
kmeans_bag_of_words_titre,2025-06-23 17:01,0.3929733660837126,0.04014420509338379
kmeans_tfidf,2025-06-23 17:01,0.2846107334168619,4.5281596183776855
kmeans_tfidf_titre,2025-06-23 17:01,0.26739518552558267,4.018779754638672
kmeans_tfidf,2025-06-23 17:02,0.24970536340105962,4.07402491569519
kmeans_TF_IDF_description,2025-06-23 17:02,0.5209593240790362,0.03523707389831543
kmeans_word2Vec_description,2025-06-23 17:14,0.22008905788037533,0.02498936653137207
kmeans_word2Vec_titre,2025-06-23 17:14,0.14223786571867397,0.018643856048583984
kmeans_bert,2025-06-23 17:24,0.2829265777333135,0.0911102294921875
kmeans_use,2025-06-23 17:24,0.3373140480269247,0.07084918022155762
kmeans_bert,2025-06-23 18:54,0.2829265777333135,0.0911102294921875
kmeans_use,2025-06-23 18:54,0.3373140480269247,0.07084918022155762
kmeans_bag_of_words_description,2025-06-23 17:01,0.35897461321094876,0.02104949951171875
kmeans_bag_of_words_titre,2025-06-23 17:01,0.3929733660837126,0.04014420509338379
kmeans_tfidf,2025-06-23 17:01,0.2846107334168619,4.5281596183776855
kmeans_tfidf_titre,2025-06-23 17:01,0.26739518552558267,4.018779754638672
kmeans_tfidf,2025-06-23 17:02,0.24970536340105962,4.07402491569519
kmeans_TF_IDF_description,2025-06-23 17:02,0.5209593240790362,0.03523707389831543
kmeans_word2Vec_description,2025-06-23 17:14,0.22008905788037533,0.02498936653137207
kmeans_word2Vec_titre,2025-06-23 17:14,0.14223786571867397,0.018643856048583984
